x,y,value
2017-07-07,CUNDINAMARCA,35
2017-07-07,GUAJIRA,1
2017-07-07,HUILA,2
2017-07-07,MAGDALENA,4
2017-07-07,META,11
2017-07-07,NARINO,5
2017-07-07,NORTE DE SANTANDER,4
2017-07-07,QUINDIO,1
2017-07-07,RISARALDA,2
2017-07-07,SAN ANDRES,1
2017-07-07,SANTANDER,15
2017-07-07,SUCRE,1
2017-07-07,TOLIMA,3
2017-07-07,VALLE,29
2017-07-08,ANTIOQUIA,27
2017-07-08,ARAUCA,1
2017-07-08,ATLANTICO,5
2017-07-08,BOYACA,5
2017-07-08,CALDAS,3
2017-07-08,CAQUETA,2
2017-07-08,CAUCA,7
2017-07-08,CESAR,1
2017-07-08,CHOCO,7
2017-07-08,CORDOBA,2
2017-07-08,CUNDINAMARCA,50
2017-07-08,GUAJIRA,1
2017-07-08,HUILA,4
2017-07-08,MAGDALENA,1
2017-07-08,META,10
2017-07-08,NARINO,11
2017-07-08,NORTE DE SANTANDER,5
2017-07-08,QUINDIO,3
2017-07-08,RISARALDA,4
2017-07-08,SAN ANDRES,1
2017-07-08,SANTANDER,19
2017-07-08,TOLIMA,9
2017-07-08,VALLE,28
2017-07-09,ANTIOQUIA,14
2017-07-09,ATLANTICO,10
2017-07-09,BOYACA,8
2017-07-09,CALDAS,2
2017-07-09,CAQUETA,1
2017-07-09,CASANARE,3
2017-07-09,CAUCA,2
2017-07-09,CESAR,2
2017-07-09,CHOCO,1
2017-07-09,CORDOBA,2
2017-07-09,CUNDINAMARCA,26
2017-07-09,GUAJIRA,3
2017-07-09,HUILA,5
2017-07-09,MAGDALENA,2
2017-07-09,META,9
2017-07-09,NARINO,4
2017-07-09,NORTE DE SANTANDER,2
2017-07-09,QUINDIO,4
2017-07-09,RISARALDA,4
2017-07-09,SANTANDER,6
2017-07-09,TOLIMA,3
2017-07-09,VALLE,30
2017-07-10,ANTIOQUIA,23
2017-07-10,ATLANTICO,7
2017-07-10,BOLIVAR,2
2017-07-10,BOYACA,3
2017-07-10,CALDAS,1
2017-07-10,CAQUETA,13
2017-07-10,CASANARE,3
2017-07-10,CAUCA,4
2017-07-10,CORDOBA,1
2017-07-10,CUNDINAMARCA,33
2017-07-10,HUILA,5
2017-07-10,MAGDALENA,4
2017-07-10,META,2
2017-07-10,NARINO,7
2017-07-10,NORTE DE SANTANDER,4
2017-07-10,PUTUMAYO,1
2017-07-10,QUINDIO,4
2017-07-10,RISARALDA,2
2017-07-10,SANTANDER,15
2017-07-10,TOLIMA,7
2017-07-10,VALLE,29
2017-07-11,ANTIOQUIA,25
2017-07-11,ATLANTICO,10
2017-07-11,BOLIVAR,6
2017-07-11,BOYACA,2
2017-07-11,CALDAS,6
2017-07-11,CASANARE,1
2017-07-11,CAUCA,1
2017-07-11,CESAR,9
2017-07-11,CHOCO,1
2017-07-11,CORDOBA,4
2017-07-11,CUNDINAMARCA,49
2017-07-11,GUAJIRA,2
2017-07-11,HUILA,2
2017-07-11,META,5
2017-07-11,NARINO,6
2017-07-11,NORTE DE SANTANDER,3
2017-07-11,QUINDIO,13
2017-07-11,RISARALDA,5
2017-07-11,SANTANDER,18
2017-07-11,SUCRE,2
2017-07-11,TOLIMA,9
2017-07-11,VALLE,32
2017-07-12,ANTIOQUIA,20
2017-07-12,ARAUCA,1
2017-07-12,ATLANTICO,5
2017-07-12,BOYACA,2
2017-07-12,CALDAS,3
2017-07-12,CAQUETA,2
2017-07-12,CASANARE,3
2017-07-12,CAUCA,6
2017-07-12,CESAR,4
2017-07-12,CHOCO,2
2017-07-12,CORDOBA,4
2017-07-12,CUNDINAMARCA,51
2017-07-12,GUAJIRA,1
2017-07-12,HUILA,4
2017-07-12,MAGDALENA,1
2017-07-12,META,8
2017-07-12,NARINO,8
2017-07-12,NORTE DE SANTANDER,4
2017-07-12,QUINDIO,6
2017-07-12,RISARALDA,7
2017-07-12,SANTANDER,11
2017-07-12,SUCRE,2
2017-07-12,TOLIMA,1
2017-07-12,VALLE,18
2017-07-13,ANTIOQUIA,45
2017-07-13,ATLANTICO,4
2017-07-13,BOLIVAR,1
2017-07-13,BOYACA,1
2017-07-13,CALDAS,1
2017-07-13,CAQUETA,2
2017-07-13,CASANARE,2
2017-07-13,CAUCA,8
2017-07-13,CESAR,3
2017-07-13,CUNDINAMARCA,47
2017-07-13,GUAJIRA,7
2017-07-13,HUILA,5
2017-07-13,MAGDALENA,1
2017-07-13,META,11
2017-07-13,NARINO,4
2017-07-13,QUINDIO,8
2017-07-13,RISARALDA,2
2017-07-13,SANTANDER,7
2017-07-13,SUCRE,1
2017-07-13,TOLIMA,3
2017-07-13,VALLE,24
2017-07-14,ANTIOQUIA,27
2017-07-14,ATLANTICO,3
2017-07-14,BOYACA,2
2017-07-14,CALDAS,3
2017-07-14,CAQUETA,3
2017-07-14,CAUCA,3
2017-07-14,CESAR,3
2017-07-14,CORDOBA,4
2017-07-14,CUNDINAMARCA,128
2017-07-14,GUAJIRA,3
2017-07-14,HUILA,4
2017-07-14,MAGDALENA,1
2017-07-14,META,7
2017-07-14,NARINO,4
2017-07-14,NORTE DE SANTANDER,1
2017-07-14,PUTUMAYO,1
2017-07-14,QUINDIO,5
2017-07-14,RISARALDA,6
2017-07-14,SANTANDER,15
2017-07-14,SUCRE,3
2017-07-14,TOLIMA,3
2017-07-14,VALLE,11
2017-07-15,ANTIOQUIA,32
2017-07-15,ARAUCA,1
2017-07-15,ATLANTICO,4
2017-07-15,BOLIVAR,1
2017-07-15,BOYACA,7
2017-07-15,CALDAS,3
2017-07-15,CAQUETA,4
2017-07-15,CAUCA,9
2017-07-15,CESAR,6
2017-07-15,CORDOBA,6
2017-07-15,CUNDINAMARCA,32
2017-07-15,HUILA,3
2017-07-15,META,11
2017-07-15,NARINO,3
2017-07-15,QUINDIO,6
2017-07-15,RISARALDA,9
2017-07-15,SANTANDER,7
2017-07-15,SUCRE,1
2017-07-15,TOLIMA,4
2017-07-15,VALLE,16
2017-07-16,AMAZONAS,1
2017-07-16,ANTIOQUIA,19
2017-07-16,ATLANTICO,6
2017-07-16,BOLIVAR,1
2017-07-16,BOYACA,2
2017-07-16,CALDAS,4
2017-07-16,CAQUETA,1
2017-07-16,CASANARE,1
2017-07-16,CAUCA,6
2017-07-16,CESAR,4
2017-07-16,CHOCO,1
2017-07-16,CORDOBA,5
2017-07-16,CUNDINAMARCA,28
2017-07-16,GUAJIRA,3
2017-07-16,HUILA,4
2017-07-16,MAGDALENA,2
2017-07-16,META,10
2017-07-16,NARINO,6
2017-07-16,QUINDIO,3
2017-07-16,RISARALDA,5
2017-07-16,SANTANDER,7
2017-07-16,SUCRE,3
2017-07-16,TOLIMA,5
2017-07-16,VALLE,9
2017-07-17,ANTIOQUIA,31
2017-07-17,ARAUCA,1
2017-07-17,ATLANTICO,2
2017-07-17,BOLIVAR,1
2017-07-17,BOYACA,5
2017-07-17,CALDAS,3
2017-07-17,CAQUETA,3
2017-07-17,CAUCA,6
2017-07-17,CESAR,3
2017-07-17,CORDOBA,11
2017-07-17,CUNDINAMARCA,38
2017-07-17,GUAJIRA,1
2017-07-17,HUILA,4
2017-07-17,META,7
2017-07-17,NARINO,4
2017-07-17,NORTE DE SANTANDER,3
2017-07-17,QUINDIO,8
2017-07-17,RISARALDA,4
2017-07-17,SANTANDER,11
2017-07-17,SUCRE,51
2017-07-17,TOLIMA,2
2017-07-17,VALLE,19
2017-07-18,ANTIOQUIA,30
2017-07-18,ARAUCA,1
2017-07-18,ATLANTICO,5
2017-07-18,BOLIVAR,1
2017-07-18,BOYACA,2
2017-07-18,CALDAS,1
2017-07-18,CAQUETA,5
2017-07-18,CASANARE,5
2017-07-18,CAUCA,3
2017-07-18,CESAR,1
2017-07-18,CORDOBA,3
2017-07-18,CUNDINAMARCA,41
2017-07-18,GUAJIRA,4
2017-07-18,HUILA,8
2017-07-18,MAGDALENA,2
2017-07-18,META,2
2017-07-18,NARINO,6
2017-07-18,NORTE DE SANTANDER,3
2017-07-18,QUINDIO,3
2017-07-18,RISARALDA,1
2017-07-18,SANTANDER,6
2017-07-18,SUCRE,2
2017-07-18,TOLIMA,4
2017-07-18,VALLE,10
2017-07-19,ANTIOQUIA,28
2017-07-19,ATLANTICO,5
2017-07-19,BOLIVAR,3
2017-07-19,BOYACA,5
2017-07-19,CALDAS,4
2017-07-19,CAQUETA,3
2017-07-19,CAUCA,4
2017-07-19,CESAR,3
2017-07-19,CORDOBA,4
2017-07-19,CUNDINAMARCA,50
2017-07-19,GUAJIRA,2
2017-07-19,HUILA,7
2017-07-19,MAGDALENA,1
2017-07-19,META,6
2017-07-19,NARINO,6
2017-07-19,NORTE DE SANTANDER,4
2017-07-19,RISARALDA,1
2017-07-19,SANTANDER,26
2017-07-19,TOLIMA,4
2017-07-19,VALLE,19
2017-07-20,AMAZONAS,2
2017-07-20,ANTIOQUIA,18
2017-07-20,ATLANTICO,7
2017-07-20,BOYACA,3
2017-07-20,CAQUETA,1
2017-07-20,CASANARE,1
2017-07-20,CAUCA,8
2017-07-20,CESAR,1
2017-07-20,CORDOBA,2
2017-07-20,CUNDINAMARCA,39
2017-07-20,HUILA,7
2017-07-20,MAGDALENA,3
2017-07-20,META,12
2017-07-20,NARINO,3
2017-07-20,NORTE DE SANTANDER,2
2017-07-20,QUINDIO,3
2017-07-20,RISARALDA,4
2017-07-20,SAN ANDRES,1
2017-07-20,SANTANDER,8
2017-07-20,SUCRE,3
2017-07-20,TOLIMA,7
2017-07-20,VALLE,26
2017-07-21,AMAZONAS,1
2017-07-21,ANTIOQUIA,34
2017-07-21,ATLANTICO,3
2017-07-21,BOLIVAR,2
2017-07-21,BOYACA,4
2017-07-21,CALDAS,4
2017-07-21,CAQUETA,1
2017-07-21,CASANARE,1
2017-07-21,CAUCA,1
2017-07-21,CESAR,4
2017-07-21,CORDOBA,3
2017-07-21,CUNDINAMARCA,51
2017-07-21,GUAJIRA,4
2017-07-21,HUILA,2
2017-07-21,MAGDALENA,6
2017-07-21,META,6
2017-07-21,NARINO,12
2017-07-21,QUINDIO,2
2017-07-21,RISARALDA,4
2017-07-21,SANTANDER,10
2017-07-21,SUCRE,2
2017-07-21,TOLIMA,2
2017-07-21,VALLE,29
2017-07-22,ANTIOQUIA,31
2017-07-22,ATLANTICO,8
2017-07-22,BOLIVAR,1
2017-07-22,BOYACA,9
2017-07-22,CALDAS,4
2017-07-22,CAQUETA,1
2017-07-22,CASANARE,2
2017-07-22,CAUCA,3
2017-07-22,CESAR,5
2017-07-22,CHOCO,1
2017-07-22,CORDOBA,10
2017-07-22,CUNDINAMARCA,50
2017-07-22,GUAJIRA,3
2017-07-22,HUILA,7
2017-07-22,MAGDALENA,6
2017-07-22,META,7
2017-07-22,NARINO,8
2017-07-22,NORTE DE SANTANDER,3
2017-07-22,QUINDIO,2
2017-07-22,SANTANDER,10
2017-07-22,SUCRE,3
2017-07-22,TOLIMA,5
2017-07-22,VALLE,24
2017-07-23,ANTIOQUIA,14
2017-07-23,ATLANTICO,8
2017-07-23,BOLIVAR,2
2017-07-23,BOYACA,6
2017-07-23,CALDAS,4
2017-07-23,CAQUETA,3
2017-07-23,CAUCA,3
2017-07-23,CESAR,2
2017-07-23,CORDOBA,4
2017-07-23,CUNDINAMARCA,37
2017-07-23,HUILA,7
2017-07-23,MAGDALENA,2
2017-07-23,META,6
2017-07-23,NARINO,4
2017-07-23,NORTE DE SANTANDER,3
2017-07-23,QUINDIO,6
2017-07-23,SANTANDER,10
2017-07-23,SUCRE,2
2017-07-23,TOLIMA,5
2017-07-23,VALLE,20
2017-07-24,ANTIOQUIA,22
2017-07-24,ATLANTICO,12
2017-07-24,BOLIVAR,4
2017-07-24,BOYACA,1
2017-07-24,CALDAS,2
2017-07-24,CAQUETA,1
2017-07-24,CASANARE,1
2017-07-24,CAUCA,7
2017-07-24,CESAR,5
2017-07-24,CHOCO,1
2017-07-24,CORDOBA,5
2017-07-24,CUNDINAMARCA,58
2017-07-24,GUAJIRA,3
2017-07-24,HUILA,4
2017-07-24,MAGDALENA,2
2017-07-24,META,3
2017-07-24,NARINO,4
2017-07-24,QUINDIO,2
2017-07-24,RISARALDA,5
2017-07-24,SANTANDER,21
2017-07-24,SUCRE,1
2017-07-24,TOLIMA,4
2017-07-24,VALLE,27
2017-07-25,ANTIOQUIA,18
2017-07-25,ATLANTICO,9
2017-07-25,BOYACA,2
2017-07-25,CALDAS,2
2017-07-25,CAQUETA,1
2017-07-25,CAUCA,5
2017-07-25,CESAR,6
2017-07-25,CORDOBA,2
2017-07-25,CUNDINAMARCA,60
2017-07-25,GUAJIRA,2
2017-07-25,HUILA,5
2017-07-25,MAGDALENA,2
2017-07-25,META,4
2017-07-25,NARINO,8
2017-07-25,NORTE DE SANTANDER,1
2017-07-25,QUINDIO,4
2017-07-25,RISARALDA,8
2017-07-25,SANTANDER,15
2017-07-25,SUCRE,3
2017-07-25,TOLIMA,6
2017-07-25,VALLE,27
2017-07-26,ANTIOQUIA,34
2017-07-26,ATLANTICO,4
2017-07-26,BOYACA,1
2017-07-26,CALDAS,2
2017-07-26,CAQUETA,1
2017-07-26,CASANARE,1
2017-07-26,CAUCA,6
2017-07-26,CESAR,1
2017-07-26,CORDOBA,4
2017-07-26,CUNDINAMARCA,55
2017-07-26,GUAJIRA,1
2017-07-26,GUAVIARE,1
2017-07-26,HUILA,11
2017-07-26,MAGDALENA,3
2017-07-26,META,6
2017-07-26,NARINO,3
2017-07-26,NORTE DE SANTANDER,5
2017-07-26,QUINDIO,5
2017-07-26,RISARALDA,6
2017-07-26,SAN ANDRES,1
2017-07-26,SANTANDER,14
2017-07-26,SUCRE,3
2017-07-26,TOLIMA,3
2017-07-26,VALLE,22
2017-07-27,ANTIOQUIA,27
2017-07-27,ATLANTICO,11
2017-07-27,BOYACA,5
2017-07-27,CALDAS,4
2017-07-27,CAQUETA,3
2017-07-27,CAUCA,4
2017-07-27,CESAR,2
2017-07-27,CHOCO,3
2017-07-27,CORDOBA,3
2017-07-27,CUNDINAMARCA,75
2017-07-27,GUAJIRA,3
2017-07-27,HUILA,3
2017-07-27,MAGDALENA,3
2017-07-27,META,4
2017-07-27,NARINO,2
2017-07-27,NORTE DE SANTANDER,2
2017-07-27,PUTUMAYO,1
2017-07-27,QUINDIO,2
2017-07-27,RISARALDA,4
2017-07-27,SAN ANDRES,1
2017-07-27,SANTANDER,13
2017-07-27,SUCRE,1
2017-07-27,TOLIMA,3
2017-07-27,VALLE,31
2017-07-28,ANTIOQUIA,44
2017-07-28,ATLANTICO,5
2017-07-28,BOYACA,6
2017-07-28,CALDAS,3
2017-07-28,CAQUETA,5
2017-07-28,CESAR,3
2017-07-28,CHOCO,2
2017-07-28,CORDOBA,3
2017-07-28,CUNDINAMARCA,78
2017-07-28,GUAJIRA,1
2017-07-28,HUILA,3
2017-07-28,MAGDALENA,2
2017-07-28,META,3
2017-07-28,NARINO,5
2017-07-28,NORTE DE SANTANDER,1
2017-07-28,QUINDIO,5
2017-07-28,RISARALDA,6
2017-07-28,SANTANDER,7
2017-07-28,SUCRE,5
2017-07-28,TOLIMA,3
2017-07-28,VALLE,42
2017-07-29,AMAZONAS,1
2017-07-29,ANTIOQUIA,51
2017-07-29,ATLANTICO,3
2017-07-29,BOYACA,2
2017-07-29,CALDAS,2
2017-07-29,CAUCA,2
2017-07-29,CESAR,3
2017-07-29,CORDOBA,5
2017-07-29,CUNDINAMARCA,53
2017-07-29,GUAJIRA,5
2017-07-29,HUILA,2
2017-07-29,MAGDALENA,4
2017-07-29,META,6
2017-07-29,NARINO,8
2017-07-29,NORTE DE SANTANDER,1
2017-07-29,QUINDIO,8
2017-07-29,RISARALDA,2
2017-07-29,SAN ANDRES,1
2017-07-29,SANTANDER,7
2017-07-29,SUCRE,1
2017-07-29,TOLIMA,9
2017-07-29,VALLE,24
2017-07-30,ANTIOQUIA,22
2017-07-30,ATLANTICO,9
2017-07-30,BOYACA,1
2017-07-30,CALDAS,1
2017-07-30,CASANARE,1
2017-07-30,CESAR,6
2017-07-30,CHOCO,1
2017-07-30,CORDOBA,3
2017-07-30,CUNDINAMARCA,34
2017-07-30,GUAJIRA,1
2017-07-30,HUILA,4
2017-07-30,MAGDALENA,3
2017-07-30,META,9
2017-07-30,NARINO,3
2017-07-30,NORTE DE SANTANDER,2
2017-07-30,QUINDIO,4
2017-07-30,RISARALDA,1
2017-07-30,SAN ANDRES,1
2017-07-30,SANTANDER,5
2017-07-30,SUCRE,2
2017-07-30,TOLIMA,7
2017-07-30,VALLE,13
2017-07-31,ANTIOQUIA,21
2017-07-31,ATLANTICO,4
2017-07-31,BOLIVAR,1
2017-07-31,BOYACA,4
2017-07-31,CALDAS,6
2017-07-31,CAQUETA,2
2017-07-31,CASANARE,1
2017-07-31,CAUCA,2
2017-07-31,CESAR,3
2017-07-31,CORDOBA,2
2017-07-31,CUNDINAMARCA,49
2017-07-31,HUILA,9
2017-07-31,MAGDALENA,5
2017-07-31,META,7
2017-07-31,NARINO,8
2017-07-31,NORTE DE SANTANDER,3
2017-07-31,QUINDIO,5
2017-07-31,RISARALDA,6
2017-07-31,SAN ANDRES,1
2017-07-31,SANTANDER,8
2017-07-31,SUCRE,3
2017-07-31,TOLIMA,3
2017-07-31,VALLE,24
2017-08-01,ANTIOQUIA,33
2017-08-01,ARAUCA,1
2017-08-01,ATLANTICO,12
2017-08-01,BOLIVAR,1
2017-08-01,BOYACA,3
2017-08-01,CALDAS,2
2017-08-01,CAQUETA,2
2017-08-01,CASANARE,2
2017-08-01,CAUCA,5
2017-08-01,CESAR,1
2017-08-01,CHOCO,1
2017-08-01,CORDOBA,4
2017-08-01,CUNDINAMARCA,74
2017-08-01,GUAJIRA,1
2017-08-01,HUILA,2
2017-08-01,MAGDALENA,2
2017-08-01,META,6
2017-08-01,NARINO,7
2017-08-01,NORTE DE SANTANDER,2
2017-08-01,QUINDIO,8
2017-08-01,RISARALDA,5
2017-08-01,SAN ANDRES,2
2017-08-01,SANTANDER,15
2017-08-01,TOLIMA,3
2017-08-01,VALLE,21
2017-08-02,ANTIOQUIA,36
2017-08-02,ATLANTICO,7
2017-08-02,BOLIVAR,1
2017-08-02,BOYACA,4
2017-08-02,CALDAS,4
2017-08-02,CAQUETA,1
2017-08-02,CASANARE,2
2017-08-02,CAUCA,4
2017-08-02,CESAR,4
2017-08-02,CHOCO,1
2017-08-02,CORDOBA,2
2017-08-02,CUNDINAMARCA,73
2017-08-02,GUAJIRA,5
2017-08-02,HUILA,4
2017-08-02,MAGDALENA,1
2017-08-02,META,5
2017-08-02,NARINO,11
2017-08-02,NORTE DE SANTANDER,6
2017-08-02,QUINDIO,1
2017-08-02,RISARALDA,3
2017-08-02,SANTANDER,15
2017-08-02,SUCRE,1
2017-08-02,TOLIMA,5
2017-08-02,VALLE,22
2017-08-03,ANTIOQUIA,36
2017-08-03,ATLANTICO,10
2017-08-03,BOLIVAR,7
2017-08-03,BOYACA,2
2017-08-03,CALDAS,5
2017-08-03,CAQUETA,2
2017-08-03,CAUCA,6
2017-08-03,CESAR,30
2017-08-03,CHOCO,1
2017-08-03,CORDOBA,3
2017-08-03,CUNDINAMARCA,89
2017-08-03,GUAJIRA,1
2017-08-03,HUILA,4
2017-08-03,MAGDALENA,2
2017-08-03,META,7
2017-08-03,NARINO,8
2017-08-03,NORTE DE SANTANDER,8
2017-08-03,QUINDIO,7
2017-08-03,RISARALDA,9
2017-08-03,SAN ANDRES,5
2017-08-03,SANTANDER,11
2017-08-03,SUCRE,2
2017-08-03,TOLIMA,2
2017-08-03,VALLE,30
2017-08-04,ANTIOQUIA,44
2017-08-04,ARAUCA,1
2017-08-04,ATLANTICO,4
2017-08-04,BOLIVAR,1
2017-08-04,BOYACA,1
2017-08-04,CALDAS,1
2017-08-04,CAUCA,6
2017-08-04,CESAR,2
2017-08-04,CORDOBA,13
2017-08-04,CUNDINAMARCA,72
2017-08-04,GUAJIRA,3
2017-08-04,HUILA,3
2017-08-04,MAGDALENA,2
2017-08-04,META,9
2017-08-04,NARINO,10
2017-08-04,NORTE DE SANTANDER,5
2017-08-04,QUINDIO,5
2017-08-04,RISARALDA,1
2017-08-04,SANTANDER,21
2017-08-04,SUCRE,3
2017-08-04,TOLIMA,9
2017-08-04,VALLE,26
2017-08-04,VICHADA,1
2017-08-05,ANTIOQUIA,51
2017-08-05,ARAUCA,1
2017-08-05,ATLANTICO,6
2017-08-05,CALDAS,5
2017-08-05,CAQUETA,8
2017-08-05,CASANARE,4
2017-08-05,CAUCA,5
2017-08-05,CESAR,3
2017-08-05,CORDOBA,6
2017-08-05,CUNDINAMARCA,61
2017-08-05,GUAJIRA,3
2017-08-05,GUAVIARE,4
2017-08-05,HUILA,8
2017-08-05,MAGDALENA,4
2017-08-05,META,9
2017-08-05,NARINO,6
2017-08-05,NORTE DE SANTANDER,5
2017-08-05,PUTUMAYO,1
2017-08-05,QUINDIO,1
2017-08-05,RISARALDA,13
2017-08-05,SANTANDER,18
2017-08-05,SUCRE,2
2017-08-05,TOLIMA,9
2017-08-05,VALLE,29
2017-08-06,ANTIOQUIA,46
2017-08-06,ATLANTICO,5
2017-08-06,BOLIVAR,3
2017-08-06,BOYACA,6
2017-08-06,CALDAS,10
2017-08-06,CAQUETA,3
2017-08-06,CAUCA,4
2017-08-06,CHOCO,1
2017-08-06,CORDOBA,9
2017-08-06,CUNDINAMARCA,47
2017-08-06,HUILA,1
2017-08-06,MAGDALENA,4
2017-08-06,META,4
2017-08-06,NARINO,12
2017-08-06,NORTE DE SANTANDER,2
2017-08-06,QUINDIO,3
2017-08-06,RISARALDA,2
2017-08-06,SANTANDER,15
2017-08-06,TOLIMA,7
2017-08-06,VALLE,24
2017-08-07,ANTIOQUIA,49
2017-08-07,ATLANTICO,4
2017-08-07,BOLIVAR,3
2017-08-07,BOYACA,2
2017-08-07,CALDAS,1
2017-08-07,CASANARE,3
2017-08-07,CAUCA,1
2017-08-07,CESAR,2
2017-08-07,CORDOBA,4
2017-08-07,CUNDINAMARCA,26
2017-08-07,GUAJIRA,1
2017-08-07,HUILA,3
2017-08-07,MAGDALENA,3
2017-08-07,META,8
2017-08-07,NARINO,4
2017-08-07,NORTE DE SANTANDER,3
2017-08-07,QUINDIO,3
2017-08-07,RISARALDA,4
2017-08-07,SAN ANDRES,1
2017-08-07,SANTANDER,10
2017-08-07,SUCRE,4
2017-08-07,TOLIMA,5
2017-08-07,VALLE,21
2017-08-08,ANTIOQUIA,41
2017-08-08,ATLANTICO,10
2017-08-08,BOLIVAR,5
2017-08-08,BOYACA,1
2017-08-08,CALDAS,6
2017-08-08,CAQUETA,3
2017-08-08,CASANARE,1
2017-08-08,CAUCA,4
2017-08-08,CESAR,4
2017-08-08,CHOCO,3
2017-08-08,CORDOBA,4
2017-08-08,CUNDINAMARCA,103
2017-08-08,GUAJIRA,1
2017-08-08,HUILA,7
2017-08-08,MAGDALENA,2
2017-08-08,META,12
2017-08-08,NARINO,10
2017-08-08,NORTE DE SANTANDER,1
2017-08-08,QUINDIO,2
2017-08-08,RISARALDA,5
2017-08-08,SAN ANDRES,1
2017-08-08,SANTANDER,10
2017-08-08,SUCRE,3
2017-08-08,TOLIMA,6
2017-08-08,VALLE,46
2017-08-09,ANTIOQUIA,28
2017-08-09,ATLANTICO,10
2017-08-09,BOLIVAR,6
2017-08-09,BOYACA,1
2017-08-09,CAQUETA,3
2017-08-09,CASANARE,3
2017-08-09,CAUCA,8
2017-08-09,CESAR,1
2017-08-09,CHOCO,1
2017-08-09,CORDOBA,5
2017-08-09,CUNDINAMARCA,183
2017-08-09,HUILA,15
2017-08-09,MAGDALENA,4
2017-08-09,META,7
2017-08-09,NARINO,4
2017-08-09,NORTE DE SANTANDER,7
2017-08-09,QUINDIO,3
2017-08-09,RISARALDA,3
2017-08-09,SANTANDER,21
2017-08-09,SUCRE,5
2017-08-09,TOLIMA,9
2017-08-09,VALLE,40
2017-08-10,ANTIOQUIA,49
2017-08-10,ATLANTICO,18
2017-08-10,BOLIVAR,3
2017-08-10,BOYACA,2
2017-08-10,CALDAS,2
2017-08-10,CAQUETA,1
2017-08-10,CASANARE,5
2017-08-10,CAUCA,5
2017-08-10,CHOCO,2
2017-08-10,CORDOBA,1
2017-08-10,CUNDINAMARCA,162
2017-08-10,GUAJIRA,2
2017-08-10,GUAVIARE,1
2017-08-10,HUILA,4
2017-08-10,MAGDALENA,2
2017-08-10,META,9
2017-08-10,NARINO,11
2017-08-10,NORTE DE SANTANDER,1
2017-08-10,QUINDIO,9
2017-08-10,RISARALDA,11
2017-08-10,SANTANDER,16
2017-08-10,SUCRE,3
2017-08-10,TOLIMA,15
2017-08-10,VALLE,44
2017-08-11,ANTIOQUIA,41
2017-08-11,ATLANTICO,18
2017-08-11,BOLIVAR,4
2017-08-11,BOYACA,3
2017-08-11,CALDAS,8
2017-08-11,CASANARE,1
2017-08-11,CAUCA,5
2017-08-11,CORDOBA,3
2017-08-11,CUNDINAMARCA,183
2017-08-11,GUAJIRA,4
2017-08-11,HUILA,8
2017-08-11,MAGDALENA,1
2017-08-11,META,8
2017-08-11,NARINO,9
2017-08-11,NORTE DE SANTANDER,4
2017-08-11,QUINDIO,3
2017-08-11,RISARALDA,4
2017-08-11,SANTANDER,15
2017-08-11,SUCRE,1
2017-08-11,TOLIMA,5
2017-08-11,VALLE,38
2017-08-12,ANTIOQUIA,37
2017-08-12,ARAUCA,1
2017-08-12,ATLANTICO,10
2017-08-12,BOLIVAR,1
2017-08-12,BOYACA,3
2017-08-12,CALDAS,6
2017-08-12,CAQUETA,2
2017-08-12,CAUCA,8
2017-08-12,CESAR,5
2017-08-12,CORDOBA,3
2017-08-12,CUNDINAMARCA,122
2017-08-12,GUAJIRA,1
2017-08-12,HUILA,8
2017-08-12,MAGDALENA,1
2017-08-12,META,9
2017-08-12,NARINO,6
2017-08-12,NORTE DE SANTANDER,3
2017-08-12,QUINDIO,7
2017-08-12,RISARALDA,7
2017-08-12,SAN ANDRES,1
2017-08-12,SANTANDER,19
2017-08-12,SUCRE,3
2017-08-12,TOLIMA,5
2017-08-12,VALLE,39
2017-08-13,ANTIOQUIA,16
2017-08-13,ATLANTICO,4
2017-08-13,BOLIVAR,3
2017-08-13,BOYACA,18
2017-08-13,CALDAS,2
2017-08-13,CASANARE,3
2017-08-13,CAUCA,6
2017-08-13,CESAR,2
2017-08-13,CHOCO,1
2017-08-13,CORDOBA,10
2017-08-13,CUNDINAMARCA,64
2017-08-13,GUAJIRA,3
2017-08-13,HUILA,5
2017-08-13,MAGDALENA,2
2017-08-13,META,7
2017-08-13,NARINO,10
2017-08-13,NORTE DE SANTANDER,4
2017-08-13,QUINDIO,4
2017-08-13,RISARALDA,9
2017-08-13,SANTANDER,9
2017-08-13,SUCRE,3
2017-08-13,TOLIMA,4
2017-08-13,VALLE,27
2017-08-14,ANTIOQUIA,22
2017-08-14,ARAUCA,1
2017-08-14,ATLANTICO,18
2017-08-14,BOLIVAR,2
2017-08-14,BOYACA,3
2017-08-14,CALDAS,2
2017-08-14,CAQUETA,1
2017-08-14,CASANARE,4
2017-08-14,CAUCA,5
2017-08-14,CESAR,3
2017-08-14,CORDOBA,8
2017-08-14,CUNDINAMARCA,115
2017-08-14,GUAJIRA,3
2017-08-14,HUILA,14
2017-08-14,MAGDALENA,5
2017-08-14,META,10
2017-08-14,NARINO,6
2017-08-14,NORTE DE SANTANDER,4
2017-08-14,QUINDIO,3
2017-08-14,RISARALDA,2
2017-08-14,SANTANDER,20
2017-08-14,SUCRE,2
2017-08-14,TOLIMA,3
2017-08-14,VALLE,36
2017-08-15,ANTIOQUIA,44
2017-08-15,ATLANTICO,9
2017-08-15,BOLIVAR,8
